# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
LYS1	YIR034C	YIR034C	protein_coding	0	8	0	46	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	8	26
LYS12	YIL094C	YIL094C	protein_coding	0	0	0	59	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	43
LYS14	YDR034C	YDR034C	protein_coding	0	1	1	16	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0	0	1	5
LYS2	YBR115C	YBR115C	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LYS20	YDL182W	YDL182W	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
LYS21	YDL131W	YDL131W	protein_coding	0	3	0	45	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	3	24
LYS5	YGL154C	YGL154C	protein_coding	0	1	2	11	0	0	0	0	9	0	0	0	2	0	0	0	0	0	0	0	1	2
LYS9	YNR050C	YNR050C	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3
MAC1	YMR021C	YMR021C	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
MAD2	YJL030W	YJL030W	protein_coding	0	3	0	44	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	3	20
MAD3	YJL013C	YJL013C	protein_coding	0	7	10	37	0	0	0	0	24	0	0	0	10	0	0	0	0	0	0	0	7	13
MAE1	YKL029C	YKL029C	protein_coding	0	15	2	70	0	0	0	0	36	0	0	0	2	0	0	0	0	0	0	0	15	34
MAF1	YDR005C	YDR005C	protein_coding	0	0	0	29	0	0	0	0	18	0	0	1	0	0	0	0	0	0	0	0	0	10
MAG2	YLR427W	YLR427W	protein_coding	0	4	2	11	0	0	0	0	7	0	0	0	2	0	0	0	0	0	0	0	4	4
MAK10	YEL053C	YEL053C	protein_coding	0	0	1	58	0	0	0	0	28	0	0	0	1	0	0	0	0	0	0	0	0	30
MAK11	YKL021C	YKL021C	protein_coding	0	7	4	56	0	0	0	0	37	0	0	0	4	0	0	0	0	0	0	0	7	19
MAK16	YAL025C	YAL025C	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
MAK21	YDR060W	YDR060W	protein_coding	0	0	1	13	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	3
MAK3	YPR051W	YPR051W	protein_coding	0	0	0	9	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	5
MAK31	YCR020C-A	YCR020C-A	protein_coding	0	0	0	15	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	9
MAK32	YCR019W	YCR019W	protein_coding	0	0	0	20	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	15
MAK5	YBR142W	YBR142W	protein_coding	0	14	4	60	0	0	0	0	27	0	0	0	4	0	0	0	0	0	0	0	14	33
MAL11	YGR289C	YGR289C	protein_coding	0	4	3	20	0	0	0	0	18	0	0	0	3	0	0	0	0	0	0	0	4	2
MAL12	YGR292W	YGR292W	protein_coding	0	0	0	23	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	21
MAL13	YGR288W	YGR288W	protein_coding	0	0	0	36	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	15
MAL31	YBR298C	YBR298C	protein_coding	0	0	0	10	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	3
MAL32	YBR299W	YBR299W	protein_coding	0	0	0	10	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
MAL33	YBR297W	YBR297W	protein_coding	0	0	1	8	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	4
MAM3	YOL060C	YOL060C	protein_coding	0	4	3	48	0	0	0	0	39	0	0	0	3	0	0	0	0	0	0	0	4	9
MAM33	YIL070C	YIL070C	protein_coding	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
MAP2	YBL091C	YBL091C	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3
MAS1	YLR163C	YLR163C	protein_coding	0	0	3	38	0	0	0	0	16	0	0	0	3	0	0	0	0	0	0	0	0	22
MAS2	YHR024C	YHR024C	protein_coding	0	5	0	63	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	5	23
MATALPHA1	YCR040W	YCR040W	protein_coding	0	0	0	17	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	8
MATALPHA2	YCR039C	YCR039C	protein_coding	0	0	0	17	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	9
MBA1	YBR185C	YBR185C	protein_coding	0	6	0	64	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	6	34
MBB1	YJL199C	YJL199C	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3
MBF1	YOR298C-A	YOR298C-A	protein_coding	0	0	0	11	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	4
MBP1	YDL056W	YDL056W	protein_coding	0	2	1	3	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	2	0
MBR1	YKL093W	YKL093W	protein_coding	0	5	4	69	0	0	0	0	36	0	0	0	4	0	0	0	0	0	0	0	5	33
MCA1	YOR197W	YOR197W	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
MCD1	YDL003W	YDL003W	protein_coding	0	3	5	46	0	0	0	0	24	0	0	0	5	0	0	0	0	0	0	0	3	22
MCD4	YKL165C	YKL165C	protein_coding	0	3	0	32	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	3	13
MCH1	YDL054C	YDL054C	protein_coding	0	0	0	12	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	9
MCH2	YKL221W	YKL221W	protein_coding	0	1	4	65	0	0	0	0	49	0	0	0	4	0	0	0	0	0	0	0	1	16
MCH4	YOL119C	YOL119C	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MCH5	YOR306C	YOR306C	protein_coding	0	5	7	34	0	0	0	0	23	0	0	0	7	0	0	0	0	0	0	0	5	11
MCK1	YNL307C	YNL307C	protein_coding	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4
MCM1	YMR043W	YMR043W	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3
MCM16	YPR046W	YPR046W	protein_coding	0	0	1	10	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	7
MCM2	YBL023C	YBL023C	protein_coding	0	7	0	36	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	7	14
MCM21	YDR318W	YDR318W	protein_coding	0	0	4	31	0	0	0	0	24	0	0	0	4	0	0	0	0	0	0	0	0	7
MCM22	YJR135C	YJR135C	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
MCM3	YEL032W	YEL032W	protein_coding	0	0	0	15	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	10
MCM4	YPR019W	YPR019W	protein_coding	0	0	1	4	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0
MCM6	YGL201C	YGL201C	protein_coding	0	3	1	59	0	0	0	0	16	0	0	0	1	0	0	0	0	0	0	0	3	43
MCM7	YBR202W	YBR202W	protein_coding	0	10	1	77	0	0	0	0	38	0	0	0	1	0	0	0	0	0	0	0	10	39
MCP2	YLR253W	YLR253W	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
MCR1	YKL150W	YKL150W	protein_coding	0	0	1	6	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	1
MCT1	YOR221C	YOR221C	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
MCX1	YBR227C	YBR227C	protein_coding	0	1	2	73	0	0	0	0	30	0	0	0	2	0	0	0	0	0	0	0	1	43
MDE1	YJR024C	YJR024C	protein_coding	0	2	3	28	0	0	0	0	19	0	0	0	3	0	0	0	0	0	0	0	2	9
MDG1	YNL173C	YNL173C	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MDH1	YKL085W	YKL085W	protein_coding	0	1	0	20	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	16
MDH2	YOL126C	YOL126C	protein_coding	0	1	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	1
MDH3	YDL078C	YDL078C	protein_coding	0	0	0	15	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	5
MDJ1	YFL016C	YFL016C	protein_coding	0	3	2	62	0	0	0	0	50	0	0	0	2	0	0	0	0	0	0	0	3	12
MDJ2	YNL328C	YNL328C	protein_coding	0	3	1	99	0	0	0	0	44	0	0	0	1	0	0	0	0	0	0	0	3	55
MDL1	YLR188W	YLR188W	protein_coding	0	7	3	33	0	0	0	0	15	0	0	0	3	0	0	0	0	0	0	0	7	18
MDL2	YPL270W	YPL270W	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MDM1	YML104C	YML104C	protein_coding	0	4	0	7	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	3
MDM10	YAL010C	YAL010C	protein_coding	0	0	2	9	0	0	0	0	7	0	0	0	2	0	0	0	0	0	0	0	0	2
MDM12	YOL009C	YOL009C	protein_coding	0	0	1	11	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	6
MDM20	YOL076W	YOL076W	protein_coding	0	1	1	19	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	1	14
MDM30	YLR368W	YLR368W	protein_coding	0	3	1	39	0	0	0	0	14	0	0	0	1	0	0	0	0	0	0	0	3	25
MDM31	YHR194W	YHR194W	protein_coding	0	1	1	4	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	2
MDM32	YOR147W	YOR147W	protein_coding	0	0	1	38	0	0	0	0	18	0	0	0	1	0	0	0	0	0	0	0	0	20
MDM34	YGL219C	YGL219C	protein_coding	0	0	1	40	0	0	0	0	21	0	0	0	1	0	0	0	0	0	0	0	0	19
MDM35	YKL053C-A	YKL053C-A	protein_coding	0	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	5
MDM36	YPR083W	YPR083W	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3
MDM38	YOL027C	YOL027C	protein_coding	0	1	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	5
MDN1	YLR106C	YLR106C	protein_coding	0	3	5	11	0	0	0	0	3	0	0	0	5	0	0	0	0	0	0	0	3	8
MDS3	YGL197W	YGL197W	protein_coding	0	23	12	61	0	0	0	0	32	0	0	0	12	0	0	0	0	0	0	0	23	29
MDV1	YJL112W	YJL112W	protein_coding	0	4	2	23	0	0	0	0	13	0	0	0	2	0	0	0	0	0	0	0	4	10
MDY2	YOL111C	YOL111C	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MEC1	YBR136W	YBR136W	protein_coding	0	32	6	59	0	0	0	0	35	0	0	0	6	0	0	0	0	0	0	0	32	24
MEC3	YLR288C	YLR288C	protein_coding	0	3	0	36	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	3	16
MED1	YPR070W	YPR070W	protein_coding	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
MED2	YDL005C	YDL005C	protein_coding	0	2	6	38	0	0	0	0	17	0	0	0	6	0	0	0	0	0	0	0	2	21
MED4	YOR174W	YOR174W	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MED6	YHR058C	YHR058C	protein_coding	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8
MED7	YOL135C	YOL135C	protein_coding	0	0	1	3	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
MED8	YBR193C	YBR193C	protein_coding	0	2	2	65	0	0	0	0	29	0	0	0	2	0	0	0	0	0	0	0	2	36
MEF1	YLR069C	YLR069C	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MEF2	YJL102W	YJL102W	protein_coding	0	1	0	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	12
MEH1	YKR007W	YKR007W	protein_coding	0	0	0	13	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	8
MEI4	YER044C-A	YER044C-A	protein_coding	0	0	2	39	0	0	0	0	10	0	0	0	2	0	0	0	0	0	0	0	0	29
MEI5	YPL121C	YPL121C	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
MEK1	YOR351C	YOR351C	protein_coding	0	2	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	3
MEP1	YGR121C	YGR121C	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
MEP2	YNL142W	YNL142W	protein_coding	0	0	2	10	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	6
MER1	YNL210W	YNL210W	protein_coding	0	0	0	17	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	6
MES1	YGR264C	YGR264C	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MET1	YKR069W	YKR069W	protein_coding	1	9	1	49	0	0	0	0	20	0	0	0	1	0	0	0	0	1	0	0	9	29
MET10	YFR030W	YFR030W	protein_coding	0	2	2	10	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	9
MET12	YPL023C	YPL023C	protein_coding	0	1	2	24	0	0	0	0	8	0	0	0	2	0	0	0	0	0	0	0	1	16
MET13	YGL125W	YGL125W	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MET14	YKL001C	YKL001C	protein_coding	0	0	0	21	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	10
MET16	YPR167C	YPR167C	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
MET17	YLR303W	YLR303W	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MET18	YIL128W	YIL128W	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
MET2	YNL277W	YNL277W	protein_coding	0	0	1	5	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	3
MET22	YOL064C	YOL064C	protein_coding	0	5	1	60	0	0	0	0	24	0	0	0	1	0	0	0	0	0	0	0	5	36
MET28	YIR017C	YIR017C	protein_coding	0	0	1	9	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	7
MET3	YJR010W	YJR010W	protein_coding	0	3	0	52	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	3	25
MET30	YIL046W	YIL046W	protein_coding	0	8	1	56	0	0	0	0	31	0	0	0	1	0	0	0	0	0	0	0	8	25
MET31	YPL038W	YPL038W	protein_coding	0	0	1	5	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	1
MET32	YDR253C	YDR253C	protein_coding	0	0	0	15	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	4
MET4	YNL103W	YNL103W	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
MET5	YJR137C	YJR137C	protein_coding	0	0	1	6	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	3
MET7	YOR241W	YOR241W	protein_coding	0	0	0	9	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	3
MET8	YBR213W	YBR213W	protein_coding	0	4	4	59	0	0	0	0	33	0	0	0	4	0	0	0	0	0	0	0	4	26
MEU1	YLR017W	YLR017W	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1
MEX67	YPL169C	YPL169C	protein_coding	0	1	1	29	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	1	22
MF(ALPHA)1	YPL187W	YPL187W	protein_coding	0	0	0	13	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	9
MFA1	YDR461W	YDR461W	protein_coding	0	1	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0
MFA2	YNL145W	YNL145W	protein_coding	0	0	0	8	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2
MFB1	YDR219C	YDR219C	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MFG1	YDL233W	YDL233W	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MFM1	YPL060W	YPL060W	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
MFT1	YML062C	YML062C	protein_coding	0	0	0	11	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	7
MGA1	YGR249W	YGR249W	protein_coding	0	4	2	34	0	0	0	0	14	0	0	0	2	0	0	0	0	0	0	0	4	20
MGA2	YIR033W	YIR033W	protein_coding	0	10	1	42	0	0	0	0	24	0	0	0	1	0	0	0	0	0	0	0	10	18
MGE1	YOR232W	YOR232W	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
MGM101	YJR144W	YJR144W	protein_coding	0	2	0	35	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	2	4
MGR1	YCL044C	YCL044C	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
MGR2	YPL098C	YPL098C	protein_coding	0	0	1	20	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	16
MGS1	YNL218W	YNL218W	protein_coding	0	1	0	14	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	8
MGT1	YDL200C	YDL200C	protein_coding	0	1	1	61	0	0	0	0	31	0	0	0	1	0	0	0	0	0	0	0	1	30
MHF1	YOL086W-A	YOL086W-A	protein_coding	0	0	1	60	0	0	0	0	27	0	0	0	1	0	0	0	0	0	0	0	0	33
MHF2	YDL160C-A	YDL160C-A	protein_coding	0	0	0	16	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	15
MHO1	YJR008W	YJR008W	protein_coding	0	3	2	43	0	0	0	0	17	0	0	0	2	0	0	0	0	0	0	0	3	26
MHP1	YJL042W	YJL042W	protein_coding	0	19	12	48	0	0	1	0	18	0	0	0	11	0	0	0	0	0	0	0	19	30
MHR1	YDR296W	YDR296W	protein_coding	0	4	0	50	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	4	22
MHT1	YLL062C	YLL062C	protein_coding	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56
MIA40	YKL195W	YKL195W	protein_coding	0	3	3	52	0	0	0	0	32	0	0	0	3	0	0	0	0	0	0	0	3	20
MIC10	YCL057C-A	YCL057C-A	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MIC12	YBR262C	YBR262C	protein_coding	0	0	0	8	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3
MIC19	YFR011C	YFR011C	protein_coding	0	0	0	12	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	6
MIC26	YGR235C	YGR235C	protein_coding	0	0	0	19	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	6
MIC27	YNL100W	YNL100W	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1
MIC60	YKR016W	YKR016W	protein_coding	1	2	1	34	0	0	0	0	19	0	0	0	1	0	0	0	1	0	0	0	2	15
MID1	YNL291C	YNL291C	protein_coding	0	0	0	16	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	15
MID2	YLR332W	YLR332W	protein_coding	0	1	0	16	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	1	2
MIF2	YKL089W	YKL089W	protein_coding	0	11	3	48	0	0	0	0	7	0	0	0	3	0	0	0	0	0	0	0	11	41
MIG1	YGL035C	YGL035C	protein_coding	0	0	2	7	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	7
MIG2	YGL209W	YGL209W	protein_coding	0	1	0	40	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	1	11
MIG3	YER028C	YER028C	protein_coding	0	0	2	16	0	0	0	0	10	0	0	0	2	0	0	0	0	0	0	0	0	6
MIH1	YMR036C	YMR036C	protein_coding	0	0	1	6	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	3
MIM1	YOL026C	YOL026C	protein_coding	0	3	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	1
MIM2	YLR099W-A	YLR099W-A	protein_coding	0	0	0	19	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	16
MIP1	YOR330C	YOR330C	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3
MIP6	YHR015W	YHR015W	protein_coding	0	0	0	11	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	6
MIR1	YJR077C	YJR077C	protein_coding	0	2	1	61	0	0	0	0	27	0	0	0	1	0	0	0	0	0	0	0	2	34
MIS1	YBR084W	YBR084W	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MIT1	YEL007W	YEL007W	protein_coding	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5
MIX14	YDR031W	YDR031W	protein_coding	0	0	0	12	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	4
MIX17	YMR002W	YMR002W	protein_coding	0	0	0	33	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	14
MIX23	YBL107C	YBL107C	protein_coding	0	1	0	13	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	8
MKC7	YDR144C	YDR144C	protein_coding	0	3	1	18	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	3	10
MKK1	YOR231W	YOR231W	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MKK2	YPL140C	YPL140C	protein_coding	0	0	1	10	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	5
MKS1	YNL076W	YNL076W	protein_coding	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
MKT1	YNL085W	YNL085W	protein_coding	0	0	2	11	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	5
MLC2	YPR188C	YPR188C	protein_coding	0	0	0	11	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	3
MLF3	YNL074C	YNL074C	protein_coding	0	0	2	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2
MLH1	YMR167W	YMR167W	protein_coding	0	1	4	32	0	0	0	0	12	0	0	0	4	0	0	0	0	0	0	0	1	20
MLH2	YLR035C	YLR035C	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MLH3	YPL164C	YPL164C	protein_coding	0	5	4	50	0	0	0	0	33	0	0	0	4	0	0	0	0	0	0	0	5	17
MLP1	YKR095W	YKR095W	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
MLS1	YNL117W	YNL117W	protein_coding	0	1	0	24	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	1	11
MMF1	YIL051C	YIL051C	protein_coding	0	2	1	73	0	0	0	0	41	0	0	0	1	0	0	0	0	0	0	0	2	32
MMM1	YLL006W	YLL006W	protein_coding	0	0	0	11	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	6
MMP1	YLL061W	YLL061W	protein_coding	0	7	0	69	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	7	0
MMR1	YLR190W	YLR190W	protein_coding	0	0	0	20	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	18
MMS1	YPR164W	YPR164W	protein_coding	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
MMS21	YEL019C	YEL019C	protein_coding	0	0	1	8	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	4
MMS22	YLR320W	YLR320W	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MMT1	YMR177W	YMR177W	protein_coding	0	0	0	8	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
MMT2	YPL224C	YPL224C	protein_coding	0	6	4	48	0	0	0	0	34	0	0	0	4	0	0	0	0	0	0	0	6	14
MND1	YGL183C	YGL183C	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3
MND2	YIR025W	YIR025W	protein_coding	0	5	0	30	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	5	15
MNE1	YOR350C	YOR350C	protein_coding	0	0	0	8	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
MNL1	YHR204W	YHR204W	protein_coding	0	1	1	5	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	3
MNL2	YLR057W	YLR057W	protein_coding	0	5	4	25	0	0	0	0	14	0	0	0	4	0	0	0	0	0	0	0	5	11
MNN1	YER001W	YER001W	protein_coding	0	0	2	2	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
MNN10	YDR245W	YDR245W	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MNN2	YBR015C	YBR015C	protein_coding	0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
MNN4	YKL201C	YKL201C	protein_coding	0	8	3	29	0	0	0	0	25	0	0	0	3	0	0	0	0	0	0	0	8	4
MNN5	YJL186W	YJL186W	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
MNN9	YPL050C	YPL050C	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
MNP1	YGL068W	YGL068W	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MNR2	YKL064W	YKL064W	protein_coding	0	0	0	68	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	66
